customerNo,uniqueTranId,transactionDate,amount,description
37452360,KW6501547731,19-09-2025,3299.51,Grocery purchase
37452272,KE5195380225,19-09-2025,650.15,Subscription
37451253,OU4931509119,19-09-2025,1264.98,Medical expense
37451272,LT0348193911,18-09-2025,2410.96,Subscription
37451908,FP6949968274,19-09-2025,837.18,Medical expense
37451387,OU9694090827,19-09-2025,60.04,Subscription
37451881,IE1055806103,19-09-2025,936.46,Online shopping
37451195,IP2279994639,18-09-2025,1702.97,Electronics
37451351,ES5610091480,18-09-2025,563.83,Restaurant bill
37451912,YY2240574190,19-09-2025,91.1,Travel booking
37452093,XT3105424481,19-09-2025,3796.25,Online shopping
37451510,MW8690933301,18-09-2025,1649.07,Travel booking
37451222,JN5253819334,18-09-2025,3197.72,Miscellaneous
37451349,GV3986589446,18-09-2025,1639.12,Utility payment
37452475,PW8645235217,18-09-2025,3166.23,Electronics
37451068,HP5931616849,18-09-2025,628.76,Medical expense
37451537,AM4712769971,19-09-2025,2931.24,Utility payment
37452286,VU2329517484,18-09-2025,4726.13,Grocery purchase
37452288,LB7003668437,18-09-2025,3865.91,Restaurant bill
37451161,SD7668773551,19-09-2025,1594.32,Miscellaneous
37451139,WJ9477865468,19-09-2025,751.84,Grocery purchase
37452175,NF3200696041,18-09-2025,1614.51,Grocery purchase
37451063,XM3235559543,19-09-2025,4878.93,Electronics
37451314,JD7384960787,19-09-2025,1606.16,Utility payment
37451020,OY7889280608,18-09-2025,1140.79,Utility payment
37451095,MI4558266335,19-09-2025,1278.43,Miscellaneous
37452426,OR3074567173,18-09-2025,1599.07,Travel booking
37451764,UR2012666065,18-09-2025,2858.73,Miscellaneous
37451847,IS6965788990,19-09-2025,4690.22,Electronics
37452202,SR1413563870,18-09-2025,2208.12,Medical expense
37451497,DT3934250898,19-09-2025,2957.38,Miscellaneous
37451776,SN6983125218,19-09-2025,2716.28,Miscellaneous
37451740,DR3053863954,19-09-2025,4339.36,Grocery purchase
37451690,KT2953557325,19-09-2025,4202.18,Restaurant bill
37452232,AJ7634920626,18-09-2025,2031.63,Grocery purchase
37451180,OS6047243141,19-09-2025,2302.35,Grocery purchase
37451132,RU6991763885,19-09-2025,2319.13,Fuel recharge
37451301,BU1241364325,18-09-2025,1526.32,Fuel recharge
37452162,VJ9652642525,19-09-2025,1721.25,Restaurant bill
37452014,AN4778981680,18-09-2025,293.72,Grocery purchase
37451472,GU7017425993,18-09-2025,4705.56,Medical expense
37451420,FO3770891768,19-09-2025,4485.79,Travel booking
37451814,HX1317069859,18-09-2025,1443.17,Grocery purchase
37451041,YX2525149678,18-09-2025,1455.52,Medical expense
37452406,AD8878100962,18-09-2025,613.01,Utility payment
37451062,JK9992214152,19-09-2025,3725.5,Electronics
37452325,TG1740124088,18-09-2025,3093.03,Grocery purchase
37451815,AK0160379796,18-09-2025,202.28,Online shopping
37451884,KA5334510715,18-09-2025,2328.47,Fuel recharge
37451554,VA0427423735,19-09-2025,4694.76,Online shopping
37451417,BL9667922718,18-09-2025,575.58,Subscription
37451204,MT4828691653,19-09-2025,725.2,Online shopping
37451519,BX3494493927,19-09-2025,594.35,Online shopping
37452347,WO4778112081,18-09-2025,1594.83,Grocery purchase
37451257,ON2461159423,18-09-2025,3377.28,Subscription
37451311,JW8468387959,18-09-2025,855.16,Miscellaneous
37451966,PJ9752480779,18-09-2025,1954.44,Online shopping
37451317,DC4435592336,19-09-2025,4674.41,Online shopping
37451033,XB3527738177,19-09-2025,4911.42,Online shopping
37452445,KF8331204694,18-09-2025,84.03,Subscription
37452280,ZK0784623305,18-09-2025,3064.89,Medical expense
37452137,RV2960899653,19-09-2025,3791.45,Miscellaneous
37452005,BQ2078387941,19-09-2025,4121.44,Grocery purchase
37451999,JQ5089672462,19-09-2025,1579.71,Grocery purchase
37451200,HM3379599058,18-09-2025,4007.65,Miscellaneous
37452325,TF1223624318,19-09-2025,1128.57,Medical expense
37452139,RP8131453392,18-09-2025,3645.47,Grocery purchase
37452470,DK4494246153,19-09-2025,2590.02,Utility payment
37451689,NJ3433977630,19-09-2025,3479.36,Restaurant bill
37451234,GY9416688267,18-09-2025,2343.95,Subscription
37452421,FP6969468175,18-09-2025,204.08,Medical expense
37452165,LK5901208391,18-09-2025,2981.1,Utility payment
37452345,GG7150932188,19-09-2025,801.66,Restaurant bill
37451713,JJ7532459582,18-09-2025,3757.99,Restaurant bill
37451737,WE8371921874,18-09-2025,2854.44,Utility payment
37451044,WB6124598122,18-09-2025,4670.35,Utility payment
37451300,WM9769852513,18-09-2025,2020.51,Subscription
37451311,RS5261733099,18-09-2025,3023.73,Subscription
37451705,BC7320143828,18-09-2025,4574.41,Medical expense
37452120,WN5260825762,18-09-2025,4766.39,Medical expense
37451286,KR9697480646,19-09-2025,1977.92,Medical expense
37451655,XH4463305844,18-09-2025,807.22,Online shopping
37451312,LN1343364963,18-09-2025,2600.63,Online shopping
37451875,GJ4025371239,18-09-2025,1784.04,Grocery purchase
37451439,JE1630738974,19-09-2025,3500.73,Fuel recharge
37452109,BP9924763770,18-09-2025,2163.6,Restaurant bill
37451854,MX9085598310,19-09-2025,769.4,Restaurant bill
37451929,ZH9797225857,18-09-2025,1289.85,Miscellaneous
37451103,FN1155664602,19-09-2025,4420.96,Travel booking
37451594,CJ1061113780,18-09-2025,3713.11,Restaurant bill
37452160,BO5086857502,18-09-2025,2053.69,Travel booking
37451347,QU7694804471,18-09-2025,2502.04,Restaurant bill
37451703,ZN4099294156,18-09-2025,490.81,Electronics
37451475,FP4532097365,18-09-2025,3955.56,Electronics
37452364,LT7020915800,19-09-2025,543.13,Online shopping
37451190,QA9396022261,18-09-2025,3840.71,Grocery purchase
37451505,JF9007254378,19-09-2025,417.51,Restaurant bill
37452047,TT0320220004,18-09-2025,419.89,Travel booking
37451192,BL8699178665,19-09-2025,4804.65,Subscription
37452019,PV5209337106,19-09-2025,479.43,Electronics
37451516,VR7448459388,19-09-2025,3737.39,Subscription
37452435,IW3342079621,18-09-2025,2407.38,Travel booking
37451108,UN1942539293,18-09-2025,1002.58,Utility payment
37452356,TB2731232220,19-09-2025,1766.58,Miscellaneous
37451948,ZU4773282875,19-09-2025,3542.48,Medical expense
37452029,HA9188144870,19-09-2025,1267.27,Electronics
37451996,ZP6942345997,19-09-2025,79.47,Medical expense
37451209,YZ9441898971,19-09-2025,1898.6,Electronics
37451255,HU3128606470,19-09-2025,1423.11,Subscription
37452216,YA1698164104,19-09-2025,4396.72,Electronics
37451731,GG1063376290,19-09-2025,2438.57,Subscription
37451404,RO9088751509,18-09-2025,1327.26,Online shopping
37451283,PW2794838129,19-09-2025,981.6,Medical expense
37451328,JJ3370014530,19-09-2025,2491.91,Utility payment
37452389,CI6484870220,18-09-2025,1523.99,Electronics
37451585,QE4771046338,19-09-2025,3154.39,Grocery purchase
37451759,RN2818758346,18-09-2025,765.6,Medical expense
37451260,YZ0115007093,18-09-2025,1881.75,Online shopping
37451321,TY3536828166,19-09-2025,3425.04,Restaurant bill
37452115,IZ1770700522,19-09-2025,2337.89,Miscellaneous
37451803,JB6646543293,19-09-2025,4563.27,Electronics
37451937,TD3478059465,19-09-2025,1701.91,Restaurant bill
37451398,WD1470395700,19-09-2025,409.55,Online shopping
37452459,OE2614366212,18-09-2025,122.07,Fuel recharge
37451432,UH9152303012,18-09-2025,272.35,Online shopping
37451278,MQ1096151575,19-09-2025,317.3,Subscription
37451073,WB6323743068,18-09-2025,524.71,Online shopping
37451711,SS2136132381,18-09-2025,401.79,Travel booking
37452427,GP5307266831,18-09-2025,478.52,Online shopping
37451926,BO5027812331,18-09-2025,1957.94,Restaurant bill
37451420,KX8548555495,19-09-2025,653.0,Electronics
37452366,SP8801622266,18-09-2025,2938.46,Electronics
37451388,ZB9826674583,18-09-2025,1273.99,Fuel recharge
37451389,DW1030269995,19-09-2025,1164.94,Miscellaneous
37451616,JL7800289656,19-09-2025,984.45,Electronics
37452337,XQ5613063237,18-09-2025,1763.77,Medical expense
37452262,VP1874233027,18-09-2025,4637.62,Utility payment
37452330,RL2115430422,19-09-2025,1962.09,Restaurant bill
37451055,YC5297903188,19-09-2025,4259.21,Online shopping
37451924,PZ0392029586,19-09-2025,2737.99,Restaurant bill
37452050,BM8020442327,18-09-2025,218.26,Miscellaneous
37451084,JU0035798116,19-09-2025,3249.89,Grocery purchase
37451174,EG4341380530,18-09-2025,244.32,Utility payment
37452258,GR6720253757,18-09-2025,1229.43,Travel booking
37451679,XS4351186777,18-09-2025,4776.42,Online shopping
37451175,RR1618800075,18-09-2025,1538.5,Fuel recharge
37451474,MU9022107342,19-09-2025,1233.67,Miscellaneous
37451519,ZQ3670316850,19-09-2025,258.7,Restaurant bill
37451694,LG4541646905,19-09-2025,455.53,Online shopping
37451590,LQ2222691622,18-09-2025,3680.43,Fuel recharge
37452204,TE7041639379,19-09-2025,843.36,Restaurant bill
37451757,NA0223663937,18-09-2025,1447.05,Subscription
37452385,SK3310932090,19-09-2025,4209.42,Online shopping
37451661,WQ3439624250,18-09-2025,4875.62,Fuel recharge
37452203,NU6676796072,18-09-2025,1339.28,Travel booking
37452041,UM2511077280,19-09-2025,4579.73,Online shopping
37452237,HH2718339484,18-09-2025,3197.07,Restaurant bill
37451729,HT0309030547,18-09-2025,1347.17,Electronics
37451008,SW9078921248,18-09-2025,3342.82,Travel booking
37451283,JV4915414632,18-09-2025,3162.9,Medical expense
37451593,KX5818215713,18-09-2025,1166.08,Medical expense
37451157,UK6892483109,18-09-2025,1440.42,Grocery purchase
37451948,HD1335224535,18-09-2025,1459.49,Grocery purchase
37451024,XC6000421230,19-09-2025,4227.72,Fuel recharge
37451354,QI7702740555,18-09-2025,2417.64,Grocery purchase
37452143,GB4051963513,19-09-2025,1904.01,Grocery purchase
37451288,UB7361786268,18-09-2025,2235.14,Online shopping
37451826,CG4660568648,19-09-2025,1995.48,Fuel recharge
37451150,AZ9272923741,19-09-2025,3307.41,Fuel recharge
37452329,XX4270039781,18-09-2025,3345.71,Electronics
37451883,IA1442094003,18-09-2025,3675.49,Subscription
37451786,PG2544713066,19-09-2025,4003.83,Online shopping
37451485,EC5216189145,18-09-2025,4625.69,Subscription
37452442,AO0442262047,19-09-2025,4406.15,Fuel recharge
37451602,FG4004541344,18-09-2025,2769.41,Online shopping
37451373,FF8244500951,18-09-2025,3744.67,Travel booking
37451155,LH4538482763,18-09-2025,1097.95,Subscription
37451283,IE3044585819,18-09-2025,2157.97,Electronics
37451846,GT8512836738,19-09-2025,4465.02,Grocery purchase
37451906,WO2060066370,18-09-2025,3110.91,Grocery purchase
37451395,TU5252935485,19-09-2025,4223.99,Utility payment
37452343,RA7512288843,19-09-2025,2688.77,Restaurant bill
37451073,AC9056370807,18-09-2025,4154.73,Utility payment
37451291,OR4031558972,19-09-2025,2123.08,Fuel recharge
37451138,OQ1915293130,19-09-2025,4605.24,Travel booking
37451339,SM0954356555,19-09-2025,3130.31,Utility payment
37451033,DS8390313456,19-09-2025,3317.19,Subscription
37451496,AO6537675707,18-09-2025,4507.79,Electronics
37451537,OV2973470811,19-09-2025,3570.59,Miscellaneous
37451872,YG0360467837,18-09-2025,3836.11,Restaurant bill
37452027,NN4354772236,18-09-2025,2124.82,Miscellaneous
37451112,WP2040821962,18-09-2025,2202.42,Fuel recharge
37451549,VR6390932183,19-09-2025,4439.14,Fuel recharge
37451150,GH1811893878,19-09-2025,1105.67,Medical expense
37451756,IE3342710221,18-09-2025,2950.09,Electronics
37452181,PH7852613371,18-09-2025,1222.46,Utility payment
37451608,JY5552335247,19-09-2025,2235.78,Grocery purchase
37451185,YY2207988452,19-09-2025,2767.67,Restaurant bill
37452023,GH7641085567,19-09-2025,134.56,Restaurant bill
37451965,FX0514655683,19-09-2025,1516.51,Fuel recharge
37451600,DK6489593680,19-09-2025,1119.2,Restaurant bill
37452451,ZT4403964572,19-09-2025,2153.99,Subscription
37452470,KO9403271799,19-09-2025,72.43,Utility payment
37452015,VG6271793391,19-09-2025,1753.41,Online shopping
37452115,TH5906321074,18-09-2025,1294.38,Online shopping
37451525,TB1752489259,19-09-2025,4626.62,Miscellaneous
37451335,NX9152430251,18-09-2025,1679.47,Utility payment
37451271,LZ9297866141,18-09-2025,1900.89,Restaurant bill
37451667,CY8692542112,18-09-2025,2038.84,Fuel recharge
37451921,YB4483356886,18-09-2025,1025.75,Miscellaneous
37452381,MC4960605812,18-09-2025,3365.16,Travel booking
37451070,CQ9876443440,18-09-2025,1040.71,Utility payment
37451990,FK1421350829,18-09-2025,2805.68,Miscellaneous
37451712,VP8994645359,19-09-2025,455.83,Electronics
37451194,CK4308265974,18-09-2025,1939.88,Medical expense
37451879,ZH5672685318,19-09-2025,4566.35,Subscription
37452329,QZ4261831547,19-09-2025,4524.69,Online shopping
37451907,FR8712843147,18-09-2025,3646.01,Miscellaneous
37451259,UY1970834395,19-09-2025,1694.85,Electronics
37452225,TN6728830941,19-09-2025,1697.01,Utility payment
37452434,JT6761636120,19-09-2025,260.4,Utility payment
37451933,RL0595395686,18-09-2025,3379.26,Miscellaneous
37451431,GN3855556288,18-09-2025,4970.25,Travel booking
37451810,KO0201426252,19-09-2025,481.48,Medical expense
37452092,GN8851295902,18-09-2025,1399.56,Utility payment
37452000,MW8000680276,18-09-2025,3802.51,Grocery purchase
37451183,PY8055243196,19-09-2025,2922.45,Restaurant bill
37452100,ZU3471438689,19-09-2025,2762.88,Medical expense
37452421,EH5727238849,19-09-2025,910.42,Grocery purchase
37451433,HN2415442318,19-09-2025,2531.52,Grocery purchase
37451039,WR6212537051,19-09-2025,2433.36,Medical expense
37451194,JX9902571636,19-09-2025,919.62,Grocery purchase
37451795,MA8533142066,18-09-2025,39.15,Subscription
37451540,YJ5815902711,18-09-2025,3019.38,Medical expense
37452384,RO7346649949,19-09-2025,276.32,Electronics
37451102,SI7387993871,19-09-2025,4591.44,Restaurant bill
37451037,RX5722866009,19-09-2025,4023.09,Miscellaneous
37452238,QH8110014299,19-09-2025,4076.74,Restaurant bill
37451887,VS7636059948,19-09-2025,1127.21,Electronics
37451194,YG5656084976,19-09-2025,135.42,Miscellaneous
37451290,CV4685868900,18-09-2025,4738.18,Medical expense
37452024,PU1840426779,19-09-2025,4535.39,Electronics
37451394,DL0971060059,18-09-2025,14.22,Electronics
37451528,RF8365253351,18-09-2025,3666.26,Medical expense
37451441,CZ3889036025,19-09-2025,164.77,Subscription
37451808,BR0732599139,18-09-2025,1844.3,Medical expense
37452137,AR3512944463,19-09-2025,3439.26,Travel booking
37451677,RU6998045133,19-09-2025,4064.84,Subscription
37452256,KJ6551095007,18-09-2025,2693.35,Utility payment
37451189,MK7543512545,19-09-2025,2318.75,Electronics
37451077,DT9601153246,19-09-2025,2159.47,Grocery purchase
37451625,IH3798950096,19-09-2025,79.47,Subscription
37451788,CK5796718042,19-09-2025,1366.87,Subscription
37452154,SW1552976292,19-09-2025,2682.03,Medical expense
37452367,GC0782696844,18-09-2025,4697.51,Fuel recharge
37451810,HU5066375234,18-09-2025,3440.52,Restaurant bill
37451599,BH7212711097,19-09-2025,2115.95,Electronics
37452058,YH4815923180,19-09-2025,3834.13,Online shopping
37451730,MW6041445385,18-09-2025,1929.38,Online shopping
37451179,GZ1922597600,19-09-2025,240.04,Miscellaneous
37451251,JL9916047730,19-09-2025,2584.1,Fuel recharge
37451034,SL2112511728,18-09-2025,2592.36,Subscription
37451061,AO8677662877,18-09-2025,3484.92,Subscription
37452267,IW4663862504,19-09-2025,656.4,Subscription
37451473,JK8673151763,18-09-2025,238.57,Medical expense
37452366,YJ2994598346,18-09-2025,1463.38,Electronics
37451520,SP9889171116,19-09-2025,1288.84,Subscription
37452120,FD6582007759,19-09-2025,173.77,Fuel recharge
37451582,ZH8804911264,19-09-2025,2383.62,Medical expense
37452498,YD9874796559,18-09-2025,2725.83,Travel booking
37451194,BM5915642291,19-09-2025,1004.45,Grocery purchase
37451156,KT9767956393,19-09-2025,132.66,Utility payment
37451037,EP9556948288,19-09-2025,309.46,Electronics
37452461,JH5745371234,19-09-2025,4151.53,Restaurant bill
37452212,JM5711540174,18-09-2025,376.06,Restaurant bill
37451666,SP7856981246,18-09-2025,4663.08,Medical expense
37452366,SZ7199522343,18-09-2025,3316.36,Online shopping
37451929,TZ8353968771,18-09-2025,1237.14,Online shopping
37451178,XV1292056399,19-09-2025,1525.5,Subscription
37452175,NR1206412944,18-09-2025,1884.5,Travel booking
37451835,DG0491577894,18-09-2025,2835.88,Electronics
37451315,OD6529080052,19-09-2025,923.13,Subscription
37451408,PN3915856055,19-09-2025,1854.19,Miscellaneous
37451829,GW9969014204,19-09-2025,3162.49,Utility payment
37451260,ZZ0911001507,19-09-2025,2347.92,Utility payment
37452434,BS2481115596,19-09-2025,4682.14,Fuel recharge
37452110,VJ4978958797,18-09-2025,2591.25,Fuel recharge
37451025,DI4445106728,18-09-2025,212.91,Medical expense
37452315,LG9962064054,18-09-2025,4015.98,Subscription
37452214,DC5901342625,19-09-2025,2139.27,Miscellaneous
37451777,CU5613905834,18-09-2025,2156.3,Grocery purchase
37451739,OS0672321624,18-09-2025,698.31,Online shopping
37452243,AL1633767660,19-09-2025,1641.15,Travel booking
37452403,AD0437365819,19-09-2025,1450.78,Online shopping
37452279,UP4057955708,19-09-2025,4650.32,Utility payment
37451262,CP1946279062,19-09-2025,1397.95,Online shopping
37451514,WI9840451655,19-09-2025,2604.22,Subscription
37451868,DB7718534551,18-09-2025,367.54,Travel booking
37452002,JQ3222783021,18-09-2025,1509.55,Fuel recharge
37451700,NK8350841952,19-09-2025,4123.24,Travel booking
37451016,YE1143132384,18-09-2025,233.41,Travel booking
37452150,YP3664208496,19-09-2025,2818.64,Electronics
37452020,HG8949793036,18-09-2025,2282.09,Restaurant bill
37451924,YH8012585699,18-09-2025,2067.83,Medical expense
37452290,UC9514380484,18-09-2025,4161.68,Electronics
37451516,GV3440627190,18-09-2025,2845.07,Grocery purchase
37451563,DD3227767731,19-09-2025,1954.52,Utility payment
37452243,SC9898547963,19-09-2025,2615.52,Fuel recharge
37451235,KD2698120577,18-09-2025,1562.83,Miscellaneous
37451522,LQ7940807967,19-09-2025,3498.49,Restaurant bill
37451569,CQ9716650469,18-09-2025,1033.58,Subscription
37452392,YQ1073388048,19-09-2025,2338.75,Travel booking
37451151,HM6383569157,19-09-2025,4019.05,Miscellaneous
37451814,KM6052303053,18-09-2025,1087.42,Utility payment
37452329,IK4752796744,19-09-2025,4500.85,Online shopping
37451703,XA9745009312,19-09-2025,3441.2,Fuel recharge
37452215,RC6792503142,18-09-2025,2409.34,Restaurant bill
37451883,UJ9843265006,19-09-2025,29.55,Electronics
37451365,XL8335220561,19-09-2025,148.85,Utility payment
37451398,RA1448711365,19-09-2025,1434.06,Restaurant bill
37451328,RY1990207330,19-09-2025,3820.68,Subscription
37451996,LD9560863449,18-09-2025,3559.66,Travel booking
37451175,QU5179324168,19-09-2025,2950.47,Electronics
37451710,TM8714283786,19-09-2025,3167.62,Electronics
37451260,DY9482408863,19-09-2025,2675.95,Restaurant bill
37451450,OI1216246774,18-09-2025,104.71,Online shopping
37452294,DC3423950002,18-09-2025,1790.97,Travel booking
37452257,CW2610646896,18-09-2025,98.52,Restaurant bill
37451095,XF9522159872,18-09-2025,3486.63,Miscellaneous
37452049,BT0654225433,18-09-2025,551.79,Electronics
37451307,TG7557950571,19-09-2025,3846.41,Online shopping
37451769,NP0245823668,18-09-2025,1429.36,Subscription
37451084,LS1117915870,19-09-2025,1985.17,Utility payment
37451329,OR5545532728,18-09-2025,1300.93,Travel booking
37451679,BJ9086199677,19-09-2025,2708.94,Travel booking
37451313,SJ0390417220,18-09-2025,4528.17,Fuel recharge
37451913,BA0543518890,18-09-2025,1825.02,Restaurant bill
